step,MM-0_pnl,MM-0_inv,MM-0_nav,MM-1_pnl,MM-1_inv,MM-1_nav,TF-0_pnl,TF-0_inv,TF-0_nav,TF-1_pnl,TF-1_inv,TF-1_nav,MR-0_pnl,MR-0_inv,MR-0_nav,MR-1_pnl,MR-1_inv,MR-1_nav,LT-0_pnl,LT-0_inv,LT-0_nav,LT-1_pnl,LT-1_inv,LT-1_nav,SP-0_pnl,SP-0_inv,SP-0_nav,RL-0_pnl,RL-0_inv,RL-0_nav
840,5381.268939956993,-54,-77.9744275717685,-16.81999999999983,0,-16.81999999999983,1704.0226053835202,-17,79.42501912528064,205.629322717638,-2,3.435123920276453,0.0,0,0.0,-688.3763029143572,7,-19.424355631552658,-244.12391190073936,2,-41.92971310337782,992.7523705779263,-10,-10.712374791165985,32875.252911664764,-341,287.7366226024278,-15709.172510714203,157,163.0720948786784
841,5381.248939956992,-54,-72.89311984277629,-16.839999999999833,0,-16.839999999999833,1704.0226053835202,-17,79.25389316613155,306.64899593163403,-3,3.6411037205357957,0.0,0,0.0,-688.3763029143572,7,-19.35389200131476,-244.12391190073936,2,-42.11865042667387,992.7523705779263,-10,-10.655154007821693,32875.252911664764,-341,284.30403718655725,-15608.234429295195,156,148.17596568191402
842,5381.228939956992,-54,-62.298319381101464,-16.859999999999836,0,-16.859999999999836,1704.0126053835202,-17,78.86314098818434,407.47973182233403,-4,4.255490389882709,0.0,0,0.0,-688.3763029143572,7,-19.19711169274842,-244.12391190073936,2,-42.5117911845137,992.7523705779263,-10,-10.627783360484955,32875.24291166476,-341,276.65659644067273,-15507.440368699274,155,117.4989868082157
843,5381.208939956991,-54,-60.75705220586224,-16.87999999999984,0,-16.87999999999984,1608.3311808792096,-16,78.13187166651505,508.2809159945192,-5,4.395175979440182,0.0,0,0.0,-688.3763029143572,7,-18.914105133803332,-244.13391190073935,2,-42.57961589470773,992.7523705779263,-10,-10.511696516732854,32779.53097285903,-340,262.7956520892694,-15406.702812012441,154,112.97798045199306
844,5381.188939956991,-54,-69.7753672235749,-16.899999999999842,0,-16.899999999999842,1512.5788973580575,-15,77.87342610007886,508.2809159945192,-5,3.5619986629853884,0.0,0,0.0,-688.3763029143572,7,-18.847082993967206,-647.673260484479,6,-42.01055968663832,992.7523705779263,-10,-10.432547895053517,32683.76491782122,-339,259.42126739090236,-15305.969452550451,153,138.42941779448483
845,5381.1689399569905,-54,-69.79536722357534,-16.919999999999845,0,-16.919999999999845,1512.5788973580575,-15,77.65041377628154,508.2809159945192,-5,3.5619986629853884,0.0,0,0.0,-688.3763029143572,7,-18.743010576195047,-647.673260484479,6,-42.01055968663832,992.7523705779263,-10,-10.37241546422672,32587.98348511726,-338,254.26165507457335,-15406.798641938258,154,138.5440118729839
846,5381.14893995699,-54,-74.36488419366015,-16.93999999999985,0,-16.93999999999985,1512.5788973580575,-15,77.57830489372077,508.2709159945192,-5,3.130747091681201,0.0,0,0.0,-688.3763029143572,7,-18.709359764333385,-647.683260484479,6,-41.51505780107345,992.7523705779263,-10,-10.231125006449929,32492.17231743679,-337,252.49234007135965,-15507.804060544466,155,151.54117544351175
847,5381.12893995699,-54,-69.62669529683535,-16.95999999999985,0,-16.95999999999985,1512.5788973580575,-15,77.57830489372077,407.43366921233934,-4,3.6739925268707907,0.0,0,0.0,-688.3763029143572,7,-18.709359764333385,-446.05859509609115,4,-42.298918410622605,992.7523705779263,-10,-10.194057136013953,32588.204275999615,-338,252.8575924698962,-15407.09114256678,154,137.65640982375953
848,5381.108939956989,-54,-69.64669529683579,-16.979999999999855,0,-16.979999999999855,1512.5688973580575,-15,77.56830489372078,407.43366921233934,-4,3.6739925268707907,0.0,0,0.0,-688.3763029143572,7,-18.709359764333385,-446.05859509609115,4,-42.298918410622605,992.7523705779263,-10,-10.177434444754113,32684.31347529528,-339,253.30008560126953,-15507.869767243197,155,137.81770431870973
849,5381.088939956989,-54,-69.44386851514264,-16.999999999999858,0,-16.999999999999858,1608.7017043273056,-16,78.19546542493777,407.42366921233935,-4,3.6804982144037126,0.0,0,0.0,-688.3763029143572,7,-18.77982339457128,-446.05859509609115,4,-42.31542409815552,992.7523705779263,-10,-10.076649247882187,32779.82610542572,-340,256.5685287503984,-15407.16457785539,154,136.947505565131
850,5381.068939956988,-54,-68.48660416551138,-17.01999999999986,0,-17.01999999999986,1608.7017043273056,-16,78.19546542493777,508.1206057563798,-5,3.532129448740932,0.0,0,0.0,-688.3763029143572,7,-18.77982339457128,-446.05859509609115,4,-42.38781404998008,992.7523705779263,-10,-10.007255444006887,32875.72200902084,-341,256.8077924141289,-15306.483403944983,153,133.92397106876524
851,5381.048939956988,-54,-65.80024069893443,-17.039999999999864,0,-17.039999999999864,1608.7017043273056,-16,78.19546542493777,608.781347324508,-6,3.575882807183234,0.0,0,0.0,-688.3763029143572,7,-18.77982339457128,-446.05859509609115,4,-42.58828541787466,992.7523705779263,-10,-9.842586899272874,32971.76528159825,-342,257.1944250601373,-15205.828779268568,152,126.04298850365922
852,5381.028939956987,-54,-65.549584832027,-17.059999999999867,0,-17.059999999999867,1608.7017043273056,-16,78.19546542493777,709.341853208689,-7,3.3038962915944694,0.0,0,0.0,-688.3763029143572,7,-18.77982339457128,-446.05859509609115,4,-42.60833400060858,992.7523705779263,-10,-9.733488947334763,33067.88616331215,-343,257.6586668426389,-15306.326012972675,153,125.64647392953339
853,5381.008939956987,-54,-64.8150604640523,-17.07999999999987,0,-17.07999999999987,1608.7017043273056,-16,78.19546542493777,608.8179262451546,-6,3.726370642816846,0.0,0,0.0,-688.3763029143572,7,-18.77982339457128,-446.05859509609115,4,-42.66422469453266,992.7523705779263,-10,-9.699025510600109,33163.91458502556,-344,258.0304486246532,-15205.775531379863,152,123.21054387936056
854,5380.9889399569865,-54,-64.87932374782304,-17.099999999999874,0,-17.099999999999874,1608.6917043273056,-16,78.05479858952049,508.3611250782953,-5,4.11406362414624,0.0,0,0.0,-688.3763029143572,7,-18.722656654076218,-446.06859509609114,4,-42.67094593277193,992.7523705779263,-10,-9.637332122533394,33163.91458502556,-344,255.22111166318064,-15306.95018033479,153,123.00990016216929
855,5380.968939956986,-54,-62.918131441238984,-17.119999999999877,0,-17.119999999999877,1512.854588774735,-15,77.85413061465943,407.79286828092154,-4,4.541974103275265,0.0,0,0.0,-688.3763029143572,7,-18.709422439655327,56.446329654589036,-1,-44.36639388982253,992.7523705779263,-10,-9.583870065224573,33163.90458502556,-344,254.5607445544956,-15206.489241674624,152,117.04473707593388
856,5380.948939956986,-54,-48.19082113514196,-17.13999999999988,0,-17.13999999999988,1417.0236920180441,-14,77.68369492746979,407.78286828092155,-4,5.624367459282439,0.0,0,0.0,-688.3763029143572,7,-18.70630436907004,56.446329654589036,-1,-44.09329555082074,992.7523705779263,-10,-9.242471694185156,33259.90102291441,-345,254.7368088966905,-15206.499241674624,152,75.52378954766209
857,5380.928939956985,-54,-45.226154264903926,-17.159999999999883,0,-17.159999999999883,1417.0136920180441,-14,77.6736949274698,508.2604934863313,-5,5.838725502823024,0.0,0,0.0,-688.3763029143572,7,-18.70630436907004,56.446329654589036,-1,-44.038023942112616,992.7523705779263,-10,-9.17937132359043,33355.92016928496,-346,255.08881261791248,-15106.050082921609,151,67.08731018034086
858,5380.908939956985,-54,-45.81899578406683,-17.179999999999886,0,-17.179999999999886,1513.0240700491854,-15,78.06101121250936,608.7096199198454,-6,5.7398492819507965,0.0,0,0.0,-688.3763029143572,7,-18.726875457241704,56.446329654589036,-1,-44.0486321183934,992.7523705779263,-10,-9.152356226218444,33451.41266694961,-347,255.93390586117312,-15206.559663681499,152,68.6745258118317
859,5380.888939956984,-54,-45.838995784067265,-17.19999999999989,0,-17.19999999999989,1608.8804245799247,-16,80.2336087612839,709.2566159976504,-7,5.791883586773338,0.0,0,0.0,-688.3763029143572,7,-19.59332099370181,56.446329654589036,-1,-44.0486321183934,992.7523705779263,-10,-9.079514906585928,33546.8992871605,-348,298.83104310506315,-15206.5696636815,152,68.66452581183148
860,5380.868939956984,-54,-45.8589957840677,-17.219999999999892,0,-17.219999999999892,1608.8804245799247,-16,80.2336087612839,709.2566159976504,-7,5.791883586773338,0.0,0,0.0,-688.3763029143572,7,-19.59332099370181,56.446329654589036,-1,-44.0486321183934,992.7523705779263,-10,-9.055609525872455,33642.70509753622,-349,299.0964274921207,-15106.005192268996,151,68.73403545135079
861,5380.8489399569835,-54,-50.0681456543507,-17.239999999999895,0,-17.239999999999895,1608.8804245799247,-16,80.2336087612839,709.2566159976504,-7,5.248845640625632,0.0,0,0.0,-688.3763029143572,7,-19.59332099370181,56.446329654589036,-1,-44.126208967843084,992.7523705779263,-10,-9.02168243227652,33738.461490969414,-350,299.31239493664907,-15206.56215404198,152,80.46371656770316
862,5380.828939956983,-54,-47.426714854744205,-17.2599999999999,0,-17.2599999999999,1608.8804245799247,-16,80.98217622653601,709.2566159976504,-7,5.593845929463555,0.0,0,0.0,-688.3763029143572,7,-19.920819259749692,56.43632965458904,-1,-44.0869232122948,992.7523705779263,-10,-9.006964344669996,33834.08570767025,-351,315.8178844177892,-15106.018702002526,151,72.99248089693356
863,5380.808939956983,-54,-64.615110753517,-17.2799999999999,0,-17.2799999999999,1608.8804245799247,-16,81.9208848681908,709.2466159976505,-7,3.3583131277707707,0.0,0,0.0,-688.3763029143572,7,-20.331504290473617,-446.65908044769344,4,-43.29433595061937,992.7523705779263,-10,-8.986519523496781,33929.59258579089,-352,336.48271213273983,-15206.70717341503,152,121.15311747378473
864,5380.788939956982,-54,-64.63511075351744,-17.299999999999905,0,-17.299999999999905,1608.8804245799247,-16,82.20859204164981,608.5396771011121,-6,3.492560355501041,0.0,0,0.0,-688.3763029143572,7,-20.457376178861978,-446.65908044769344,4,-43.29433595061937,992.7523705779263,-10,-8.963999233153572,34025.06350051484,-353,342.866195139155,-15106.124234518493,151,120.89487024605296
865,5380.768939956982,-54,-64.65519471313655,-17.319999999999908,0,-17.319999999999908,1608.8804245799247,-16,82.41746809968822,507.916875071849,-5,3.7109366764677247,0.0,0,0.0,-688.3763029143572,7,-20.54875945425374,-446.66908044769343,4,-43.30432973138841,992.7523705779263,-10,-8.962562482356816,34120.50830573154,-354,347.51539360630704,-15207.3005228543,152,120.5600043652903
866,5380.748939956981,-54,-63.48974410914343,-17.33999999999991,0,-17.33999999999991,1608.8804245799247,-16,82.41746809968822,407.0877853269327,-4,3.8108457664790194,0.0,0,0.0,-688.3763029143572,7,-20.54875945425374,-144.91910476078476,1,-44.09986987067134,992.7523705779263,-10,-8.95787490082705,34215.95916295662,-355,347.56231605137145,-15308.476814299724,153,116.86612388763024
867,5380.728939956981,-54,-69.71352963600657,-17.359999999999914,0,-17.359999999999914,1608.8804245799247,-16,83.44632765318352,407.0877853269327,-4,3.351306097822544,0.0,0,0.0,-688.3763029143572,7,-20.99888550890796,-144.91910476078476,1,-43.98498495350722,992.7523705779263,-10,-8.943262605791574,34311.27536072913,-356,370.3667041091394,-15409.291837000936,154,134.56261331980568
868,5380.70893995698,-54,-55.90951836620388,-17.379999999999917,0,-17.379999999999917,1608.8804245799247,-16,83.44632765318352,407.0877853269327,-4,4.3753069326227205,0.0,0,0.0,-688.3763029143572,7,-20.99888550890796,-144.91910476078476,1,-44.24098516220727,992.7523705779263,-10,-8.912210975955759,34406.73561863304,-357,370.4873309551331,-15308.600814299723,153,95.15148428263274
869,5380.68893995698,-54,-55.92951836620432,-17.39999999999992,0,-17.39999999999992,1608.8804245799247,-16,83.44632765318352,407.0877853269327,-4,4.3753069326227205,0.0,0,0.0,-688.3763029143572,7,-20.99888550890796,-144.91910476078476,1,-44.24098516220727,992.7523705779263,-10,-8.912123488597217,34502.24234897142,-358,370.6544302355833,-15207.842588984226,152,95.23158999955376
870,5380.66893995698,-54,-64.23435095761488,-17.419999999999924,0,-17.419999999999924,1608.8804245799247,-16,83.44632765318352,407.0877853269327,-4,3.7616156295553083,0.0,0,0.0,-688.3763029143572,7,-20.99888550890796,-144.91910476078476,1,-44.08756233644041,992.7523705779263,-10,-8.905307911525597,34597.78538691188,-359,370.8578371181211,-15308.582708582804,153,118.64328234188179
871,5380.648939956979,-54,-64.25435095761532,-17.439999999999927,0,-17.439999999999927,1608.8804245799247,-16,83.44632765318352,407.0877853269327,-4,3.7616156295553083,0.0,0,0.0,-688.3763029143572,7,-20.99888550890796,-144.91910476078476,1,-44.08756233644041,992.7523705779263,-10,-8.877193615314582,34693.416031254565,-360,371.14885040288937,-15207.608252316591,152,118.78619618374978
872,5380.628939956979,-54,-67.79114586487412,-17.45999999999993,0,-17.45999999999993,1608.8804245799247,-16,83.44632765318352,407.0777853269327,-4,3.491112303091768,0.0,0,0.0,-688.3763029143572,7,-20.99888550890796,-144.91910476078476,1,-44.022436504824526,992.7523705779263,-10,-8.874392936762433,34789.13161573125,-361,371.5248038216523,-15308.655217566704,153,128.53502559521257
873,5380.608939956978,-54,-67.86704302278122,-17.479999999999933,0,-17.479999999999933,1608.8804245799247,-16,83.44632765318352,305.9105684135897,-3,3.217458248047535,0.0,0,0.0,-688.3763029143572,7,-20.99888550890796,-144.91910476078476,1,-44.0214013722707,992.7523705779263,-10,-8.866105811168154,34884.75691137467,-362,371.81046840715135,-15207.52754464805,152,128.923370406088
874,5380.588939956978,-54,-67.380403413169,-17.499999999999936,0,-17.499999999999936,1608.8704245799247,-16,82.40746809968823,305.9105684135897,-3,3.245604893026041,0.0,0,0.0,-688.3763029143572,7,-20.54875945425374,-144.91910476078476,1,-44.03078358726353,992.7523705779263,-10,-8.863900564437245,34884.75691137467,-362,348.5325210093215,-15106.491021899586,151,127.64547530212076
875,5380.568939956977,-54,-79.10369854893452,-17.51999999999994,0,-17.51999999999994,1513.3016193632243,-15,82.12670250888755,305.9105684135897,-3,2.5954218299279432,0.0,0,0.0,-688.3763029143572,7,-20.49467504900008,-144.91910476078476,1,-43.81405589956417,992.7523705779263,-10,-8.856162364409101,34884.74691137467,-362,345.72558462334564,-15207.651544648052,152,160.31588225747873
876,5380.548939956977,-54,-79.12369854893495,-17.539999999999942,0,-17.539999999999942,1417.7173614593084,-14,81.62776421154126,305.9005684135897,-3,2.5854218299279523,0.0,0,0.0,-688.3763029143572,7,-20.331504290473617,-144.91910476078476,1,-43.81405589956417,992.7523705779263,-10,-8.853636297743378,34789.15199665071,-361,337.1273819047128,-15106.55556053519,151,160.30681750912117
877,5380.5289399569765,-54,-79.47413311414584,-17.559999999999945,0,-17.559999999999945,1322.0864833386709,-13,80.66915655154253,204.73351955236913,-2,2.511183512697926,0.0,0,0.0,-688.3763029143572,7,-19.920819259749692,-144.91910476078476,1,-43.80793674094916,992.7523705779263,-10,-8.843055890200048,34693.48495871025,-360,315.77437075900525,-15005.402082553392,150,161.273120421949
878,5380.508939956976,-54,-80.56015835986273,-17.57999999999995,0,-17.57999999999995,1226.3382666378263,-12,79.85315477384574,103.56423237391853,-1,2.433323145828922,0.0,0,0.0,-688.3763029143572,7,-19.59332099370181,-144.91910476078476,1,-43.788195532695156,992.7523705779263,-10,-8.839458846744833,34597.73031436756,-359,298.71738443680806,-15106.58366105211,151,164.1836323894222
879,5380.488939956976,-54,-80.7309834540265,-17.59999999999995,0,-17.59999999999995,1130.5064790038252,-11,79.52092630472498,103.56423237391853,-1,2.4305300885295935,0.0,0,0.0,-688.3763029143572,7,-19.567314833111595,-144.91910476078476,1,-43.78540247539583,992.7523705779263,-10,-8.828000291050898,34501.88846472032,-358,297.0859314223344,-15207.76857319532,152,164.55417418379693
880,5380.468939956975,-54,-80.95290549084802,-17.619999999999955,0,-17.619999999999955,1130.4964790038252,-11,79.51092630472499,103.56423237391853,-1,2.4267907915514257,0.0,0,0.0,-688.3763029143572,7,-19.567314833111595,-144.91910476078476,1,-43.78166317841766,992.7523705779263,-10,-8.818384544761898,34597.85014688052,-359,297.5034724280631,-15308.95907145313,153,165.0694906490371
881,5380.448939956975,-54,-81.05200094334032,-17.639999999999958,0,-17.639999999999958,1226.465658441576,-12,79.9488018595755,103.56423237391853,-1,2.425326060949729,0.0,0,0.0,-688.3763029143572,7,-19.574803241523682,-144.91910476078476,1,-43.78019844781596,992.7523705779263,-10,-8.810574271231417,34693.08921122384,-360,297.5835137638351,-15410.157048304896,154,165.23452389229897
882,5380.428939956974,-54,-81.20313015888587,-17.65999999999996,0,-17.65999999999996,1322.337081876053,-13,80.37523704616319,103.56423237391853,-1,2.4228977421433484,0.0,0,0.0,-688.3763029143572,7,-19.627617236724177,-144.91910476078476,1,-43.77777012900958,992.7523705779263,-10,-8.80116144942258,34788.32613602191,-361,300.00106036112265,-15511.357954617866,155,165.54891330728606
883,5380.408939956974,-54,-81.30641652467148,-17.679999999999964,0,-17.679999999999964,1418.3012314391171,-14,81.06070203240643,103.55423237391852,-1,2.4113554020362074,0.0,0,0.0,-688.3763029143572,7,-19.75603821100185,-144.91910476078476,1,-43.776227788902446,992.7523705779263,-10,-8.788470457027415,34883.547971107066,-362,306.3285678764005,-15612.563717568448,156,165.7250900451927
884,5380.388939956973,-54,-81.6807966909746,-17.699999999999967,0,-17.699999999999967,1418.3012314391171,-14,81.06070203240643,2.355384743122708,0,2.355384743122708,0.0,0,0.0,-688.3763029143572,7,-19.75603821100185,-144.91910476078476,1,-43.76966519323017,992.7523705779263,-10,-8.774537338694927,34979.53844421357,-363,306.80186031099583,-15713.77279575227,157,166.68921635380138
